uf,year,month,status,name,directory,bytes,modified,observed_utc,processing_status,processed
RS,2024,9,available,RDRS2409.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,5466760.0,,2026-09-16T23:30:28.236451+00:00,ok,True
RS,2024,10,available,RDRS2410.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,5820839.0,,2026-09-16T23:30:28.236451+00:00,ok,True
RS,2024,11,available,RDRS2411.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,5410675.0,,2026-09-16T23:30:28.236451+00:00,ok,True
RS,2024,12,available,RDRS2412.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,5257046.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SC,2024,1,available,RDSC2401.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3825698.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SC,2024,2,available,RDSC2402.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3790794.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SC,2024,3,available,RDSC2403.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,4047404.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SC,2024,4,available,RDSC2404.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,4244853.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SC,2024,5,available,RDSC2405.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,4370384.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SC,2024,6,available,RDSC2406.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,4305490.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SC,2024,7,available,RDSC2407.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,4500538.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SC,2024,8,available,RDSC2408.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,4483706.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SC,2024,9,available,RDSC2409.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,4410106.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SC,2024,10,available,RDSC2410.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,4738082.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SC,2024,11,available,RDSC2411.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,4247035.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SC,2024,12,available,RDSC2412.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,4212135.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SE,2024,1,available,RDSE2401.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,731815.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SE,2024,2,available,RDSE2402.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,706457.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SE,2024,3,available,RDSE2403.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,743343.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SE,2024,4,available,RDSE2404.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,764681.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SE,2024,5,available,RDSE2405.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,739447.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SE,2024,6,available,RDSE2406.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,746861.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SE,2024,7,available,RDSE2407.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,799547.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SE,2024,8,available,RDSE2408.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,763237.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SE,2024,9,available,RDSE2409.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,716961.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SE,2024,10,available,RDSE2410.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,772311.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SE,2024,11,available,RDSE2411.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,741215.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SE,2024,12,available,RDSE2412.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,679907.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SP,2024,1,available,RDSP2401.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,17462541.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SP,2024,2,available,RDSP2402.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,17268103.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SP,2024,3,available,RDSP2403.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,18999157.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SP,2024,4,available,RDSP2404.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,18962295.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SP,2024,5,available,RDSP2405.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,19180733.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SP,2024,6,available,RDSP2406.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,18718079.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SP,2024,7,available,RDSP2407.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,18940801.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SP,2024,8,available,RDSP2408.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,19243524.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SP,2024,9,available,RDSP2409.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,19000583.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SP,2024,10,available,RDSP2410.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,19607261.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SP,2024,11,available,RDSP2411.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,18349943.0,,2026-09-16T23:30:28.236451+00:00,ok,True
SP,2024,12,available,RDSP2412.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,17825085.0,,2026-09-16T23:30:28.236451+00:00,ok,True
TO,2024,1,available,RDTO2401.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,604846.0,,2026-09-16T23:30:28.236451+00:00,ok,True
TO,2024,2,available,RDTO2402.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,644480.0,,2026-09-16T23:30:28.236451+00:00,ok,True
TO,2024,3,available,RDTO2403.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,619312.0,,2026-09-16T23:30:28.236451+00:00,ok,True
TO,2024,4,available,RDTO2404.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,681605.0,,2026-09-16T23:30:28.236451+00:00,ok,True
TO,2024,5,available,RDTO2405.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,678567.0,,2026-09-16T23:30:28.236451+00:00,ok,True
TO,2024,6,available,RDTO2406.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,665964.0,,2026-09-16T23:30:28.236451+00:00,ok,True
TO,2024,7,available,RDTO2407.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,662917.0,,2026-09-16T23:30:28.236451+00:00,ok,True
TO,2024,8,available,RDTO2408.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,703719.0,,2026-09-16T23:30:28.236451+00:00,ok,True
TO,2024,9,available,RDTO2409.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,691791.0,,2026-09-16T23:30:28.236451+00:00,ok,True
TO,2024,10,available,RDTO2410.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,678823.0,,2026-09-16T23:30:28.236451+00:00,ok,True
TO,2024,11,available,RDTO2411.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,578398.0,,2026-09-16T23:30:28.236451+00:00,ok,True
TO,2024,12,available,RDTO2412.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,648267.0,,2026-09-16T23:30:28.236451+00:00,ok,True
AC,2025,1,available,RDAC2501.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,323000.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AC,2025,2,available,RDAC2502.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,311602.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AC,2025,3,available,RDAC2503.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,379584.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AC,2025,4,available,RDAC2504.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,406880.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AC,2025,5,available,RDAC2505.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,392106.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AC,2025,6,available,RDAC2506.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,423832.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AC,2025,7,available,RDAC2507.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,365292.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AC,2025,8,available,RDAC2508.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,357643.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AC,2025,9,available,RDAC2509.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,357496.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AC,2025,10,available,RDAC2510.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,392841.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AC,2025,11,available,RDAC2511.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,331637.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AC,2025,12,available,RDAC2512.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,326159.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AL,2025,1,available,RDAL2501.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,997065.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AL,2025,2,available,RDAL2502.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1032316.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AL,2025,3,available,RDAL2503.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1058444.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AL,2025,4,available,RDAL2504.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1055472.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AL,2025,5,available,RDAL2505.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1131255.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AL,2025,6,available,RDAL2506.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1010920.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AL,2025,7,available,RDAL2507.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1281997.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AL,2025,8,available,RDAL2508.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1118861.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AL,2025,9,available,RDAL2509.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1123258.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AL,2025,10,available,RDAL2510.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1166149.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AL,2025,11,available,RDAL2511.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1095748.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AL,2025,12,available,RDAL2512.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1052600.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AM,2025,1,available,RDAM2501.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1544751.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AM,2025,2,available,RDAM2502.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1325471.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AM,2025,3,available,RDAM2503.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1409069.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AM,2025,4,available,RDAM2504.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1403613.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AM,2025,5,available,RDAM2505.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1400479.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AM,2025,6,available,RDAM2506.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1578600.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AM,2025,7,available,RDAM2507.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1741681.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AM,2025,8,available,RDAM2508.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1725942.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AM,2025,9,available,RDAM2509.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1634842.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AM,2025,10,available,RDAM2510.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1803256.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AM,2025,11,available,RDAM2511.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1546913.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AM,2025,12,available,RDAM2512.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1531581.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AP,2025,1,available,RDAP2501.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,294039.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AP,2025,2,available,RDAP2502.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,267335.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AP,2025,3,available,RDAP2503.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,331978.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AP,2025,4,available,RDAP2504.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,350245.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AP,2025,5,available,RDAP2505.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,345159.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AP,2025,6,available,RDAP2506.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,345774.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AP,2025,7,available,RDAP2507.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,338439.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AP,2025,8,available,RDAP2508.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,325745.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AP,2025,9,available,RDAP2509.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,309949.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AP,2025,10,available,RDAP2510.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,327247.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AP,2025,11,available,RDAP2511.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,304780.0,,2026-09-16T09:31:03.753955+00:00,ok,True
AP,2025,12,available,RDAP2512.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,331442.0,,2026-09-16T09:31:03.753955+00:00,ok,True
BA,2025,1,available,RDBA2501.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,5312678.0,,2026-09-16T09:31:03.753955+00:00,ok,True
BA,2025,2,available,RDBA2502.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,5463209.0,,2026-09-16T09:31:03.753955+00:00,ok,True
BA,2025,3,available,RDBA2503.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,5700415.0,,2026-09-16T09:31:03.753955+00:00,ok,True
BA,2025,4,available,RDBA2504.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,5710960.0,,2026-09-16T09:31:03.753955+00:00,ok,True
BA,2025,5,available,RDBA2505.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,6016321.0,,2026-09-16T09:31:03.753955+00:00,ok,True
BA,2025,6,available,RDBA2506.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,5774804.0,,2026-09-16T09:31:03.753955+00:00,ok,True
BA,2025,7,available,RDBA2507.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,6171920.0,,2026-09-16T09:31:03.753955+00:00,ok,True
BA,2025,8,available,RDBA2508.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,6212875.0,,2026-09-16T09:31:03.753955+00:00,ok,True
BA,2025,9,available,RDBA2509.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,6243482.0,,2026-09-16T09:31:03.753955+00:00,ok,True
BA,2025,10,available,RDBA2510.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,6009827.0,,2026-09-16T09:31:03.753955+00:00,ok,True
BA,2025,11,available,RDBA2511.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,5836424.0,,2026-09-16T09:31:03.753955+00:00,ok,True
BA,2025,12,available,RDBA2512.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,5700229.0,,2026-09-16T09:31:03.753955+00:00,ok,True
CE,2025,1,available,RDCE2501.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3400181.0,,2026-09-16T09:31:03.753955+00:00,ok,True
CE,2025,2,available,RDCE2502.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3325523.0,,2026-09-16T09:31:03.753955+00:00,ok,True
CE,2025,3,available,RDCE2503.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3532117.0,,2026-09-16T09:31:03.753955+00:00,ok,True
CE,2025,4,available,RDCE2504.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3596650.0,,2026-09-16T09:31:03.753955+00:00,ok,True
CE,2025,5,available,RDCE2505.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3928946.0,,2026-09-16T09:31:03.753955+00:00,ok,True
CE,2025,6,available,RDCE2506.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3657629.0,,2026-09-16T09:31:03.753955+00:00,ok,True
CE,2025,7,available,RDCE2507.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3716478.0,,2026-09-16T09:31:03.753955+00:00,ok,True
CE,2025,8,available,RDCE2508.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3681719.0,,2026-09-16T09:31:03.753955+00:00,ok,True
CE,2025,9,available,RDCE2509.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3918079.0,,2026-09-16T09:31:03.753955+00:00,ok,True
CE,2025,10,available,RDCE2510.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3874169.0,,2026-09-16T09:31:03.753955+00:00,ok,True
CE,2025,11,available,RDCE2511.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3717422.0,,2026-09-16T09:31:03.753955+00:00,ok,True
CE,2025,12,available,RDCE2512.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3614015.0,,2026-09-16T09:31:03.753955+00:00,ok,True
DF,2025,1,available,RDDF2501.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1672990.0,,2026-09-16T09:31:03.753955+00:00,ok,True
DF,2025,2,available,RDDF2502.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1561393.0,,2026-09-16T09:31:03.753955+00:00,ok,True
DF,2025,3,available,RDDF2503.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1654822.0,,2026-09-16T09:31:03.753955+00:00,ok,True
DF,2025,4,available,RDDF2504.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1605478.0,,2026-09-16T09:31:03.753955+00:00,ok,True
DF,2025,5,available,RDDF2505.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1681296.0,,2026-09-16T09:31:03.753955+00:00,ok,True
DF,2025,6,available,RDDF2506.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1703052.0,,2026-09-16T09:31:03.753955+00:00,ok,True
DF,2025,7,available,RDDF2507.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1706797.0,,2026-09-16T09:31:03.753955+00:00,ok,True
DF,2025,8,available,RDDF2508.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1618145.0,,2026-09-16T09:31:03.753955+00:00,ok,True
DF,2025,9,available,RDDF2509.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1673088.0,,2026-09-16T09:31:03.753955+00:00,ok,True
DF,2025,10,available,RDDF2510.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1696419.0,,2026-09-16T09:31:03.753955+00:00,ok,True
DF,2025,11,available,RDDF2511.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1590435.0,,2026-09-16T09:31:03.753955+00:00,ok,True
DF,2025,12,available,RDDF2512.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1631223.0,,2026-09-16T09:31:03.753955+00:00,ok,True
ES,2025,1,available,RDES2501.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1987458.0,,2026-09-16T09:31:03.753955+00:00,ok,True
ES,2025,2,available,RDES2502.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1930009.0,,2026-09-16T09:31:03.753955+00:00,ok,True
ES,2025,3,available,RDES2503.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2072567.0,,2026-09-16T09:31:03.753955+00:00,ok,True
ES,2025,4,available,RDES2504.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1828316.0,,2026-09-16T09:31:03.753955+00:00,ok,True
ES,2025,5,available,RDES2505.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2275925.0,,2026-09-16T09:31:03.753955+00:00,ok,True
ES,2025,6,available,RDES2506.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2144269.0,,2026-09-16T09:31:03.753955+00:00,ok,True
ES,2025,7,available,RDES2507.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2114611.0,,2026-09-16T09:31:03.753955+00:00,ok,True
ES,2025,8,available,RDES2508.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2110960.0,,2026-09-16T09:31:03.753955+00:00,ok,True
ES,2025,9,available,RDES2509.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2073801.0,,2026-09-16T09:31:03.753955+00:00,ok,True
ES,2025,10,available,RDES2510.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2184301.0,,2026-09-16T09:31:03.753955+00:00,ok,True
ES,2025,11,available,RDES2511.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2007865.0,,2026-09-16T09:31:03.753955+00:00,ok,True
ES,2025,12,available,RDES2512.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,1981994.0,,2026-09-16T09:31:03.753955+00:00,ok,True
GO,2025,1,available,RDGO2501.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2805508.0,,2026-09-16T09:31:03.753955+00:00,ok,True
GO,2025,2,available,RDGO2502.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2763465.0,,2026-09-16T09:31:03.753955+00:00,ok,True
GO,2025,3,available,RDGO2503.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2968360.0,,2026-09-16T09:31:03.753955+00:00,ok,True
GO,2025,4,available,RDGO2504.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2911224.0,,2026-09-16T09:31:03.753955+00:00,ok,True
GO,2025,5,available,RDGO2505.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3094221.0,,2026-09-16T09:31:03.753955+00:00,ok,True
GO,2025,6,available,RDGO2506.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2920024.0,,2026-09-16T09:31:03.753955+00:00,ok,True
GO,2025,7,available,RDGO2507.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2982831.0,,2026-09-16T09:31:03.753955+00:00,ok,True
GO,2025,8,available,RDGO2508.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2921349.0,,2026-09-16T09:31:03.753955+00:00,ok,True
GO,2025,9,available,RDGO2509.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2882838.0,,2026-09-16T09:31:03.753955+00:00,ok,True
GO,2025,10,available,RDGO2510.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2916709.0,,2026-09-16T09:31:03.753955+00:00,ok,True
GO,2025,11,available,RDGO2511.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2864425.0,,2026-09-16T09:31:03.753955+00:00,ok,True
GO,2025,12,available,RDGO2512.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2784058.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MA,2025,1,available,RDMA2501.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2808309.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MA,2025,2,available,RDMA2502.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2655985.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MA,2025,3,available,RDMA2503.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2795077.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MA,2025,4,available,RDMA2504.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2836675.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MA,2025,5,available,RDMA2505.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2987280.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MA,2025,6,available,RDMA2506.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2984297.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MA,2025,7,available,RDMA2507.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,3008305.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MA,2025,8,available,RDMA2508.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2934475.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MA,2025,9,available,RDMA2509.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2959325.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MA,2025,10,available,RDMA2510.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2955489.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MA,2025,11,available,RDMA2511.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2873165.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MA,2025,12,available,RDMA2512.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,2750671.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MG,2025,1,available,RDMG2501.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,9878413.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MG,2025,2,available,RDMG2502.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,9492037.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MG,2025,3,available,RDMG2503.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,9853101.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MG,2025,4,available,RDMG2504.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,10061374.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MG,2025,5,available,RDMG2505.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,10746927.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MG,2025,6,available,RDMG2506.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,10528505.0,,2026-09-16T09:31:03.753955+00:00,ok,True
MG,2025,7,available,RDMG2507.dbc,/dissemin/publicos/SIHSUS/200801_/Dados,10971201.0,,2026-09-16T09:31:03.753955+00:00,ok,True
